pmax_AM,pmax_LM,sum_negll
0.11,0.76,229.788
0.11,0.77,229.695
0.11,0.78,228.652
0.11,0.79,229.924
0.11,0.8,228.747
0.11,0.81,230.864
0.11,0.82,228.848
0.11,0.83,228.079
0.11,0.84,228.924
0.11,0.85,229.475
0.11,0.86,228.19
0.11,0.87,229.865
0.11,0.88,230.617
0.11,0.89,230.349
0.11,0.9,229.002
0.11,0.91,229.025
0.11,0.92,228.848
0.11,0.93,229.331
0.11,0.94,229.633
0.11,0.95,229.216
0.11,0.96,228.03
0.11,0.97,231.46
0.11,0.98,231.135
0.11,0.99,228.808
0.12,0,250.14
0.12,0.01,252.13
0.12,0.02,259.925
0.12,0.03,265.854
0.12,0.04,277.303
0.12,0.05,278.867
0.12,0.06,289.198
0.12,0.07,276.219
0.12,0.08,240.756
0.12,0.09,226.39
0.12,0.1,222.401
0.12,0.11,226.305
0.12,0.12,229.298
0.12,0.13,224.583
0.12,0.14,230.512
0.12,0.15,218.422
0.12,0.16,228.859
0.12,0.17,229.552
0.12,0.18,230.168
0.12,0.19,228.369
0.12,0.2,230.436
0.12,0.21,228.827
0.12,0.22,229.425
0.12,0.23,229.461
0.12,0.24,229.303
0.12,0.25,228.862
0.12,0.26,228.87
0.12,0.27,230.201
0.12,0.28,228.892
0.12,0.29,229.815
0.12,0.3,229.084
0.12,0.31,229.194
0.12,0.32,229.017
0.12,0.33,228.335
0.12,0.34,228.882
0.12,0.35,229.137
0.12,0.36,229.212
0.12,0.37,231.062
0.12,0.38,229.391
0.12,0.39,230.178
0.12,0.4,229.155
0.12,0.41,229.162
0.12,0.42,229.945
0.12,0.43,229.405
0.12,0.44,228.348
0.12,0.45,229.314
0.12,0.46,229.315
0.12,0.47,230.41
0.12,0.48,229.622
0.12,0.49,230.93
0.12,0.5,228.109
0.12,0.51,228.876
0.12,0.52,228.586
0.12,0.53,228.86
0.12,0.54,228.728
0.12,0.55,231.003
0.12,0.56,228.159
0.12,0.57,229.912
0.12,0.58,228.212
0.12,0.59,230.134
0.12,0.6,229.092
0.12,0.61,228.906
0.12,0.62,228.87
0.12,0.63,231.462
0.12,0.64,229.304
0.12,0.65,230.134
0.12,0.66,228.223
0.12,0.67,229.464
0.12,0.68,230.414
0.12,0.69,228.674
0.12,0.7,230.931
0.12,0.71,230.072
0.12,0.72,230.218
0.12,0.73,228.264
0.12,0.74,231.388
0.12,0.75,230.971
0.12,0.76,228.19
0.12,0.77,228.391
0.12,0.78,229.162
0.12,0.79,228.308
0.12,0.8,229.304
0.12,0.81,228.866
0.12,0.82,229.177
0.12,0.83,229.759
0.12,0.84,229.655
0.12,0.85,229.003
0.12,0.86,228.119
0.12,0.87,229.371
0.12,0.88,230.814
0.12,0.89,228.961
0.12,0.9,229.578
0.12,0.91,229.006
0.12,0.92,229.6
0.12,0.93,229.025
0.12,0.94,228.881
0.12,0.95,229.672
0.12,0.96,229.945
0.12,0.97,229.028
0.12,0.98,229.217
0.12,0.99,228.595
0.13,0,250.29
0.13,0.01,252.972
0.13,0.02,264.363
0.13,0.03,265.269
0.13,0.04,278.935
0.13,0.05,278.723
0.13,0.06,294.877
0.13,0.07,258.601
0.13,0.08,242.925
0.13,0.09,225.626
0.13,0.1,232.054
0.13,0.11,212.059
0.13,0.12,211.368
0.13,0.13,207.898
0.13,0.14,219.002
0.13,0.15,218.672
0.13,0.16,229.724
0.13,0.17,231.58
0.13,0.18,230.518
0.13,0.19,230.713
0.13,0.2,229.253
0.13,0.21,229.218
0.13,0.22,230.201
0.13,0.23,228.725
0.13,0.24,230.092
0.13,0.25,228.13
0.13,0.26,228.745
0.13,0.27,229.411
0.13,0.28,231.396
0.13,0.29,231.139
0.13,0.3,230.58
0.13,0.31,230.261
0.13,0.32,229.816
0.13,0.33,231.105
0.13,0.34,229.501
0.13,0.35,229.436
0.13,0.36,228.297
0.13,0.37,229.804
0.13,0.38,229.632
0.13,0.39,230.057
0.13,0.4,228.559
0.13,0.41,229.879
0.13,0.42,228.921
0.13,0.43,229.039
0.13,0.44,229.106
0.13,0.45,229.044
0.13,0.46,228.03
0.13,0.47,229.207
0.13,0.48,229.498
0.13,0.49,229.218
0.13,0.5,228.571
0.13,0.51,229.671
0.13,0.52,230.583
0.13,0.53,230.518
0.13,0.54,231.234
0.13,0.55,229.504
0.13,0.56,228.575
0.13,0.57,230.081
0.13,0.58,229.759
0.13,0.59,228.722
0.13,0.6,229.263
0.13,0.61,229.335
0.13,0.62,230.02
0.13,0.63,229.76
0.13,0.64,228.613
0.13,0.65,230.128
0.13,0.66,229.184
0.13,0.67,230.154
0.13,0.68,229.368
0.13,0.69,229.337
0.13,0.7,228.898
0.13,0.71,228.899
0.13,0.72,229.497
0.13,0.73,229.194
0.13,0.74,229.144
0.13,0.75,228.647
0.13,0.76,229.559
0.13,0.77,231.094
0.13,0.78,230.182
0.13,0.79,229.814
0.13,0.8,229.639
0.13,0.81,229.399
0.13,0.82,230.695
0.13,0.83,228.754
0.13,0.84,229.309
0.13,0.85,229.994
0.13,0.86,229.055
0.13,0.87,228.357
0.13,0.88,230.394
0.13,0.89,228.419
0.13,0.9,229.814
0.13,0.91,229.864
0.13,0.92,228.48
0.13,0.93,228.602
0.13,0.94,228.275
0.13,0.95,229.169
0.13,0.96,229.946
0.13,0.97,230.066
0.13,0.98,228.693
0.13,0.99,229.343
0.14,0,251.331
0.14,0.01,254.056
0.14,0.02,258.724
0.14,0.03,272.185
0.14,0.04,279.821
0.14,0.05,279.496
0.14,0.06,287.72
0.14,0.07,274.704
0.14,0.08,255.693
0.14,0.09,223.938
0.14,0.1,224.408
0.14,0.11,218.007
0.14,0.12,205.796
0.14,0.13,206.641
0.14,0.14,203.06
0.14,0.15,231.423
0.14,0.16,233.031
0.14,0.17,228.909
0.14,0.18,229.672
0.14,0.19,230.127
0.14,0.2,229.696
0.14,0.21,228.911
0.14,0.22,230.207
0.14,0.23,229.319
0.14,0.24,229.866
0.14,0.25,228.581
0.14,0.26,228.659
0.14,0.27,228.643
0.14,0.28,228.87
0.14,0.29,229.944
0.14,0.3,228.926
0.14,0.31,228.744
0.14,0.32,230.336
0.14,0.33,228.733
0.14,0.34,229.807
0.14,0.35,230.008
0.14,0.36,228.234
0.14,0.37,229.18
0.14,0.38,229.497
0.14,0.39,228.942
0.14,0.4,230.67
0.14,0.41,228.881
0.14,0.42,228.87
0.14,0.43,229.548
0.14,0.44,229.114
0.14,0.45,228.927
0.14,0.46,229.299
0.14,0.47,229.166
0.14,0.48,229.197
0.14,0.49,228.833
0.14,0.5,231.03
0.14,0.51,230.243
0.14,0.52,228.988
0.14,0.53,228.593
0.14,0.54,228.602
0.14,0.55,229.022
0.14,0.56,230.223
0.14,0.57,231.132
0.14,0.58,229.332
0.14,0.59,229.14
0.14,0.6,229.546
0.14,0.61,228.625
0.14,0.62,230.061
0.14,0.63,229.331
0.14,0.64,229.95
0.14,0.65,231.169
0.14,0.66,228.808
0.14,0.67,228.87
0.14,0.68,229.205
0.14,0.69,229.781
0.14,0.7,229.359
0.14,0.71,229.728
0.14,0.72,228.914
0.14,0.73,231.046
0.14,0.74,229.491
0.14,0.75,230.012
0.14,0.76,230.529
0.14,0.77,229.07
0.14,0.78,228.933
0.14,0.79,229.583
0.14,0.8,228.147
0.14,0.81,229.158
0.14,0.82,230.163
0.14,0.83,230.373
0.14,0.84,230.368
0.14,0.85,229.037
0.14,0.86,230.584
0.14,0.87,229.068
0.14,0.88,228.914
0.14,0.89,229.337
0.14,0.9,230.692
0.14,0.91,228.783
0.14,0.92,228.78
0.14,0.93,228.608
0.14,0.94,230.627
0.14,0.95,229.371
0.14,0.96,229.905
0.14,0.97,228.564
0.14,0.98,228.945
0.14,0.99,229.134
0.15,0,250.736
0.15,0.01,253.04
0.15,0.02,259.075
0.15,0.03,272.067
0.15,0.04,279.599
0.15,0.05,282.522
0.15,0.06,293.17
0.15,0.07,278.031
0.15,0.08,243.035
0.15,0.09,221.337
0.15,0.1,213.538
0.15,0.11,229.446
0.15,0.12,207.086
0.15,0.13,223.22
0.15,0.14,217.902
0.15,0.15,214.853
0.15,0.16,230.152
0.15,0.17,229.134
0.15,0.18,229.944
0.15,0.19,231.991
0.15,0.2,229.304
0.15,0.21,229.1
0.15,0.22,230.74
0.15,0.23,230.393
0.15,0.24,229.195
0.15,0.25,229.07
0.15,0.26,228.998
0.15,0.27,228.965
0.15,0.28,228.379
0.15,0.29,228.286
0.15,0.3,228.518
0.15,0.31,229.436
0.15,0.32,229.796
0.15,0.33,229.12
0.15,0.34,228.275
0.15,0.35,229.36
0.15,0.36,229.632
0.15,0.37,230.195
0.15,0.38,230.216
0.15,0.39,230.215
0.15,0.4,230.3
0.15,0.41,228.79
0.15,0.42,228.83
0.15,0.43,228.95
0.15,0.44,231.378
0.15,0.45,228.783
0.15,0.46,229.297
0.15,0.47,229.956
0.15,0.48,229.134
0.15,0.49,229.855
0.15,0.5,229.2
0.15,0.51,230.293
0.15,0.52,230.257
0.15,0.53,229.678
0.15,0.54,229.507
0.15,0.55,228.613
0.15,0.56,228.893
0.15,0.57,229.706
0.15,0.58,229.746
0.15,0.59,229.255
0.15,0.6,229.525
0.15,0.61,229.028
0.15,0.62,229.122
0.15,0.63,229.389
0.15,0.64,228.668
0.15,0.65,228.688
0.15,0.66,229.325
0.15,0.67,230.44
0.15,0.68,230.088
0.15,0.69,229.144
0.15,0.7,229.424
0.15,0.71,229.093
0.15,0.72,228.921
0.15,0.73,228.141
0.15,0.74,229.027
0.15,0.75,229.062
0.15,0.76,229.464
0.15,0.77,228.512
0.15,0.78,229.753
0.15,0.79,229.644
0.15,0.8,230.427
0.15,0.81,229.421
0.15,0.82,229.034
0.15,0.83,229.147
0.15,0.84,230.133
0.15,0.85,228.977
0.15,0.86,228.75
0.15,0.87,230.932
0.15,0.88,228.303
0.15,0.89,229.939
0.15,0.9,229.991
0.15,0.91,229.812
0.15,0.92,230.416
0.15,0.93,230.094
0.15,0.94,229.643
0.15,0.95,228.92
0.15,0.96,229.701
0.15,0.97,229.62
0.15,0.98,229.301
0.15,0.99,229.685
0.16,0,252.07
0.16,0.01,254.588
0.16,0.02,258.615
0.16,0.03,268.578
0.16,0.04,275.496
0.16,0.05,286.684
0.16,0.06,291.286
0.16,0.07,286
0.16,0.08,261.145
0.16,0.09,229.435
0.16,0.1,220.963
0.16,0.11,211.261
0.16,0.12,240.365
0.16,0.13,206.354
0.16,0.14,204.368
0.16,0.15,205.402
0.16,0.16,203.889
0.16,0.17,231.189
0.16,0.18,231.686
0.16,0.19,230.391
0.16,0.2,228.856
0.16,0.21,228.368
0.16,0.22,229.677
0.16,0.23,230.723
0.16,0.24,229.684
0.16,0.25,230.098
0.16,0.26,228.308
0.16,0.27,229.722
0.16,0.28,230.26
0.16,0.29,231.052
0.16,0.3,230.156
0.16,0.31,228.451
0.16,0.32,229.354
0.16,0.33,230.405
0.16,0.34,230.685
0.16,0.35,230.286
0.16,0.36,228.945
0.16,0.37,228.625
0.16,0.38,229.714
0.16,0.39,229.257
0.16,0.4,229.287
0.16,0.41,230.254
0.16,0.42,228.158
0.16,0.43,229.128
0.16,0.44,228.478
0.16,0.45,229.478
0.16,0.46,229.426
0.16,0.47,228.052
0.16,0.48,230.029
0.16,0.49,229.928
0.16,0.5,229.979
0.16,0.51,230.007
0.16,0.52,229.757
0.16,0.53,230.053
0.16,0.54,229.249
0.16,0.55,228.818
0.16,0.56,228.508
0.16,0.57,230.104
0.16,0.58,230.669
0.16,0.59,229.322
0.16,0.6,229.321
0.16,0.61,230.321
0.16,0.62,229.728
0.16,0.63,230.151
0.16,0.64,230.001
0.16,0.65,231.446
0.16,0.66,229.771
0.16,0.67,229.751
0.16,0.68,229.703
0.16,0.69,229.886
0.16,0.7,229.946
0.16,0.71,228.534
0.16,0.72,228.989
0.16,0.73,229.47
0.16,0.74,228.956
0.16,0.75,229.003
0.16,0.76,229.05
0.16,0.77,229.949
0.16,0.78,230.29
0.16,0.79,228.604
0.16,0.8,229.535
0.16,0.81,229.947
0.16,0.82,229.293
0.16,0.83,228.565
0.16,0.84,230.544
0.16,0.85,229.968
0.16,0.86,231.343
0.16,0.87,229.781
0.16,0.88,230.115
0.16,0.89,228.796
0.16,0.9,229.595
0.16,0.91,229.114
0.16,0.92,229.078
0.16,0.93,228.692
0.16,0.94,228.749
0.16,0.95,229.078
0.16,0.96,229.627
0.16,0.97,229.811
0.16,0.98,229.512
0.16,0.99,229.2
0.17,0,253.331
0.17,0.01,253.237
0.17,0.02,263.366
0.17,0.03,268.312
0.17,0.04,276.235
0.17,0.05,279.088
0.17,0.06,287.101
0.17,0.07,269.232
0.17,0.08,248.293
0.17,0.09,230.97
0.17,0.1,214.052
0.17,0.11,214.946
0.17,0.12,210.187
0.17,0.13,205.933
0.17,0.14,204.574
0.17,0.15,230.266
0.17,0.16,215.857
0.17,0.17,231.253
0.17,0.18,230.11
0.17,0.19,217.801
0.17,0.2,229.395
0.17,0.21,230.68
0.17,0.22,231.802
0.17,0.23,230.537
0.17,0.24,230.274
0.17,0.25,229.206
0.17,0.26,229.328
0.17,0.27,230.035
0.17,0.28,229.766
0.17,0.29,229.241
0.17,0.3,230.769
0.17,0.31,228.767
0.17,0.32,228.882
0.17,0.33,228.977
0.17,0.34,229.222
0.17,0.35,229.777
0.17,0.36,228.728
0.17,0.37,230.104
0.17,0.38,229.259
0.17,0.39,229.303
0.17,0.4,230.477
0.17,0.41,230.459
0.17,0.42,230.653
0.17,0.43,230.118
0.17,0.44,230.725
0.17,0.45,229.597
0.17,0.46,228.879
0.17,0.47,228.461
0.17,0.48,230.94
0.17,0.49,229.084
0.17,0.5,228.468
0.17,0.51,230.843
0.17,0.52,228.68
0.17,0.53,230.279
0.17,0.54,229.538
0.17,0.55,229.722
0.17,0.56,229.019
0.17,0.57,229.089
0.17,0.58,228.924
0.17,0.59,228.466
0.17,0.6,229.492
0.17,0.61,228.174
0.17,0.62,231.942
0.17,0.63,229.398
0.17,0.64,229.866
0.17,0.65,229.097
0.17,0.66,229.169
0.17,0.67,232.801
0.17,0.68,228.921
0.17,0.69,231.42
0.17,0.7,228.8
0.17,0.71,228.502
0.17,0.72,228.934
0.17,0.73,228.507
0.17,0.74,229.504
0.17,0.75,231.062
0.17,0.76,229.519
0.17,0.77,230.605
0.17,0.78,229.017
0.17,0.79,229.849
0.17,0.8,230.242
0.17,0.81,231.379
0.17,0.82,229.536
0.17,0.83,228.275
0.17,0.84,228.608
0.17,0.85,230.099
0.17,0.86,228.358
0.17,0.87,229.287
0.17,0.88,229.489
0.17,0.89,229.637
0.17,0.9,229.926
0.17,0.91,230.135
0.17,0.92,228.457
0.17,0.93,231.223
0.17,0.94,229.365
0.17,0.95,228.196
0.17,0.96,230.121
0.17,0.97,229.981
0.17,0.98,228.772
0.17,0.99,229.638
0.18,0,255.203
0.18,0.01,253.747
0.18,0.02,261.394
0.18,0.03,268.6
0.18,0.04,273.734
0.18,0.05,278.279
0.18,0.06,293.08
0.18,0.07,271.212
0.18,0.08,249.965
0.18,0.09,226.194
0.18,0.1,212.641
0.18,0.11,208.726
0.18,0.12,205.878
0.18,0.13,215.636
0.18,0.14,230.422
0.18,0.15,229.99
0.18,0.16,231.151
0.18,0.17,216.337
0.18,0.18,229.565
0.18,0.19,230.675
0.18,0.2,228.134
0.18,0.21,231.835
0.18,0.22,229.926
0.18,0.23,229.315
0.18,0.24,229.892
0.18,0.25,228.803
0.18,0.26,230.958
0.18,0.27,229.305
0.18,0.28,230.027
0.18,0.29,228.795
0.18,0.3,229.594
0.18,0.31,230.387
0.18,0.32,229.997
0.18,0.33,230.977
0.18,0.34,229.774
0.18,0.35,230.127
0.18,0.36,230.321
0.18,0.37,230.03
0.18,0.38,229.056
0.18,0.39,230.263
0.18,0.4,229.62
0.18,0.41,228.642
0.18,0.42,230.461
0.18,0.43,231.192
0.18,0.44,229.517
0.18,0.45,228.466
0.18,0.46,229.974
0.18,0.47,230.424
0.18,0.48,230.324
0.18,0.49,230.322
0.18,0.5,229.642
0.18,0.51,231.4
0.18,0.52,230.394
0.18,0.53,230.257
0.18,0.54,228.534
0.18,0.55,229.079
0.18,0.56,230.435
0.18,0.57,229.765
0.18,0.58,231.261
0.18,0.59,229.217
0.18,0.6,230.153
0.18,0.61,229.952
0.18,0.62,232.256
0.18,0.63,229.484
0.18,0.64,230.449
0.18,0.65,228.904
0.18,0.66,228.466
0.18,0.67,228.875
0.18,0.68,229.633
0.18,0.69,229.194
0.18,0.7,230.534
0.18,0.71,230.289
0.18,0.72,230.13
0.18,0.73,231.142
0.18,0.74,231.062
0.18,0.75,230.047
0.18,0.76,229.852
0.18,0.77,229.186
0.18,0.78,228.975
0.18,0.79,230.115
0.18,0.8,230.479
0.18,0.81,230.18
0.18,0.82,231.114
0.18,0.83,229.729
0.18,0.84,230.127
0.18,0.85,228.994
0.18,0.86,231.703
0.18,0.87,230.94
0.18,0.88,230.72
0.18,0.89,230.664
0.18,0.9,230.778
0.18,0.91,230.426
0.18,0.92,229.537
0.18,0.93,228.755
0.18,0.94,229.273
0.18,0.95,230.934
0.18,0.96,229.261
0.18,0.97,230.965
0.18,0.98,229.459
0.18,0.99,229.249
0.19,0,251.349
0.19,0.01,252.561
0.19,0.02,260.451
0.19,0.03,267.099
0.19,0.04,276.021
0.19,0.05,284.039
0.19,0.06,293.538
0.19,0.07,266.88
0.19,0.08,254.168
0.19,0.09,225.361
0.19,0.1,214.673
0.19,0.11,208.446
0.19,0.12,205.46
0.19,0.13,206.293
0.19,0.14,204.938
0.19,0.15,232.863
0.19,0.16,214.741
0.19,0.17,229.759
0.19,0.18,230.282
0.19,0.19,229.826
0.19,0.2,230.024
0.19,0.21,215.902
0.19,0.22,230.255
0.19,0.23,230.904
0.19,0.24,229.855
0.19,0.25,230.898
0.19,0.26,229.941
0.19,0.27,230.562
0.19,0.28,228.999
0.19,0.29,230.145
0.19,0.3,230.711
0.19,0.31,229.249
0.19,0.32,232.109
0.19,0.33,229.797
0.19,0.34,229.721
0.19,0.35,230.504
0.19,0.36,230.602
0.19,0.37,231.477
0.19,0.38,229.884
0.19,0.39,230.654
0.19,0.4,229.455
0.19,0.41,228.75
0.19,0.42,229.656
0.19,0.43,228.483
0.19,0.44,229.958
0.19,0.45,230.063
0.19,0.46,229.934
0.19,0.47,230.478
0.19,0.48,229.655
0.19,0.49,230.087
0.19,0.5,230.14
0.19,0.51,230.546
0.19,0.52,229.602
0.19,0.53,229.618
0.19,0.54,230.899
0.19,0.55,229.635
0.19,0.56,230.608
0.19,0.57,231.554
0.19,0.58,229.062
0.19,0.59,229.022
0.19,0.6,230.133
0.19,0.61,231.07
0.19,0.62,230.611
0.19,0.63,228.863
0.19,0.64,229.68
0.19,0.65,230.559
0.19,0.66,231.427
0.19,0.67,231.425
0.19,0.68,230.769
0.19,0.69,229.553
0.19,0.7,231.11
0.19,0.71,229.237
0.19,0.72,231.406
0.19,0.73,230.676
0.19,0.74,231.748
0.19,0.75,230.698
0.19,0.76,231.322
0.19,0.77,231.088
0.19,0.78,229.377
0.19,0.79,229.66
0.19,0.8,231.577
0.19,0.81,229.126
0.19,0.82,228.942
0.19,0.83,229.322
0.19,0.84,229.2
0.19,0.85,231.618
0.19,0.86,229.105
0.19,0.87,231.016
0.19,0.88,230.845
0.19,0.89,229.919
0.19,0.9,230.299
0.19,0.91,229.731
0.19,0.92,231.006
0.19,0.93,230.497
0.19,0.94,230.71
0.19,0.95,230.957
0.19,0.96,229.177
0.19,0.97,230.394
0.19,0.98,230.662
0.19,0.99,229.994
0.2,0,255.352
0.2,0.01,256.656
0.2,0.02,262.312
0.2,0.03,268.779
0.2,0.04,274.033
0.2,0.05,280.22
0.2,0.06,284.269
0.2,0.07,279.31
0.2,0.08,244.382
0.2,0.09,235.783
0.2,0.1,211.098
0.2,0.11,206.06
0.2,0.12,213.181
0.2,0.13,205.14
0.2,0.14,220.532
0.2,0.15,218.064
0.2,0.16,229.784
0.2,0.17,229.55
0.2,0.18,215.427
0.2,0.19,230.11
0.2,0.2,231.528
0.2,0.21,230.019
0.2,0.22,232.297
0.2,0.23,231.162
0.2,0.24,229.581
0.2,0.25,229.152
0.2,0.26,230.539
0.2,0.27,231.073
0.2,0.28,229.761
0.2,0.29,230.3
0.2,0.3,228.848
0.2,0.31,230.866
0.2,0.32,231.11
0.2,0.33,228.937
0.2,0.34,229.746
0.2,0.35,229.555
0.2,0.36,229.63
0.2,0.37,230.143
0.2,0.38,229.606
0.2,0.39,230.704
0.2,0.4,228.663
0.2,0.41,230.829
0.2,0.42,229.701
0.2,0.43,230.304
0.2,0.44,229.177
0.2,0.45,230.399
0.2,0.46,229.607
0.2,0.47,230.005
0.2,0.48,231.222
0.2,0.49,230.863
0.2,0.5,231.79
0.2,0.51,230.024
0.2,0.52,231.92
0.2,0.53,229.259
0.2,0.54,231.004
0.2,0.55,229.612
0.2,0.56,230.965
0.2,0.57,229.892
0.2,0.58,229.095
0.2,0.59,229.05
0.2,0.6,230.355
0.2,0.61,230.016
0.2,0.62,230.298
0.2,0.63,232.37
0.2,0.64,229.721
0.2,0.65,228.959
0.2,0.66,232.45
0.2,0.67,231.934
0.2,0.68,232.948
0.2,0.69,230.844
0.2,0.7,228.966
0.2,0.71,231.577
0.2,0.72,230.151
0.2,0.73,228.401
0.2,0.74,229.542
0.2,0.75,231.277
0.2,0.76,229.093
0.2,0.77,230.427
0.2,0.78,229.515
0.2,0.79,229.039
0.2,0.8,230.691
0.2,0.81,230.181
0.2,0.82,230.575
0.2,0.83,231.068
0.2,0.84,230.97
0.2,0.85,233.414
0.2,0.86,228.974
0.2,0.87,230.963
0.2,0.88,231.273
0.2,0.89,228.982
0.2,0.9,232.081
0.2,0.91,230.782
0.2,0.92,229.261
0.2,0.93,228.231
0.2,0.94,229.492
0.2,0.95,229.679
0.2,0.96,229.683
0.2,0.97,231.095
0.2,0.98,231.087
0.2,0.99,230.957
0.21,0,252.69
0.21,0.01,255.244
0.21,0.02,259.604
0.21,0.03,271.749
0.21,0.04,276.127
0.21,0.05,282.936
0.21,0.06,294.581
0.21,0.07,280.736
0.21,0.08,252.356
0.21,0.09,235.455
0.21,0.1,218.125
0.21,0.11,213.655
0.21,0.12,210.62
0.21,0.13,207.587
0.21,0.14,233.838
0.21,0.15,204.548
0.21,0.16,204.595
0.21,0.17,229.977
0.21,0.18,229.932
0.21,0.19,230.184
0.21,0.2,231.61
0.21,0.21,231.513
0.21,0.22,231.663
0.21,0.23,229.557
0.21,0.24,230.446
0.21,0.25,231.219
0.21,0.26,230.665
0.21,0.27,230.232
0.21,0.28,230.492
0.21,0.29,231.322
0.21,0.3,230.379
0.21,0.31,229.6
0.21,0.32,230.164
0.21,0.33,228.704
0.21,0.34,231.214
0.21,0.35,230.415
0.21,0.36,229.979
0.21,0.37,230.439
0.21,0.38,229.9
0.21,0.39,230.923
0.21,0.4,229.705
0.21,0.41,229.87
0.21,0.42,230.037
0.21,0.43,229.958
0.21,0.44,229.686
0.21,0.45,229.424
0.21,0.46,229.797
0.21,0.47,232.149
0.21,0.48,228.819
0.21,0.49,229.974
0.21,0.5,229.816
0.21,0.51,230.884
0.21,0.52,230.053
0.21,0.53,229.853
0.21,0.54,230.38
0.21,0.55,230.03
0.21,0.56,229.361
0.21,0.57,230.922
0.21,0.58,230.159
0.21,0.59,230.276
0.21,0.6,231.088
0.21,0.61,231.29
0.21,0.62,231.158
0.21,0.63,229.879
0.21,0.64,231.325
0.21,0.65,231.305
0.21,0.66,230.797
0.21,0.67,229.751
0.21,0.68,229.974
0.21,0.69,232.572
0.21,0.7,229.268
0.21,0.71,230.889
0.21,0.72,230.564
0.21,0.73,230.872
0.21,0.74,230.045
0.21,0.75,230.344
0.21,0.76,229.878
0.21,0.77,231.191
0.21,0.78,230.45
0.21,0.79,231.369
0.21,0.8,231.244
0.21,0.81,230.911
0.21,0.82,230.532
0.21,0.83,230.659
0.21,0.84,228.549
0.21,0.85,230.253
0.21,0.86,229.812
0.21,0.87,231.432
0.21,0.88,230.419
0.21,0.89,230.433
0.21,0.9,229.267
0.21,0.91,228.751
0.21,0.92,231.429
0.21,0.93,229.573
0.21,0.94,229.363
0.21,0.95,230.08
0.21,0.96,228.974
0.21,0.97,230.073
0.21,0.98,232.885
0.21,0.99,229.84
0.22,0,252.047
0.22,0.01,254.821
0.22,0.02,263.537
0.22,0.03,273.036
0.22,0.04,281.059
0.22,0.05,283.82
0.22,0.06,292.137
0.22,0.07,292.075
0.22,0.08,261.422
0.22,0.09,222.331
0.22,0.1,220.162
0.22,0.11,208.7
0.22,0.12,209.691
0.22,0.13,217.962
0.22,0.14,232.353
0.22,0.15,230.803
0.22,0.16,231.785
0.22,0.17,231.661
0.22,0.18,229.128
0.22,0.19,229.571
0.22,0.2,229.66
0.22,0.21,230.114
0.22,0.22,229.942
0.22,0.23,230.893
0.22,0.24,230.207
0.22,0.25,230.739
0.22,0.26,230.269
0.22,0.27,230.022
0.22,0.28,230.424
0.22,0.29,230.407
0.22,0.3,230.256
0.22,0.31,230.799
0.22,0.32,229.845
0.22,0.33,230.947
0.22,0.34,229.686
0.22,0.35,230.46
0.22,0.36,229.727
0.22,0.37,231.401
0.22,0.38,231.525
0.22,0.39,232.999
0.22,0.4,229.559
0.22,0.41,231.021
0.22,0.42,231.281
0.22,0.43,230.948
0.22,0.44,230.231
0.22,0.45,229.933
0.22,0.46,229.899
0.22,0.47,229.642
0.22,0.48,230.311
0.22,0.49,229.819
0.22,0.5,229.551
0.22,0.51,230.957
0.22,0.52,230.49
0.22,0.53,230.033
0.22,0.54,228.982
0.22,0.55,230.2
0.22,0.56,228.809
0.22,0.57,230.573
0.22,0.58,229.8
0.22,0.59,232.06
0.22,0.6,229.692
0.22,0.61,230.642
0.22,0.62,231.627
0.22,0.63,229.135
0.22,0.64,232.46
0.22,0.65,230.778
0.22,0.66,230.185
0.22,0.67,231.137
0.22,0.68,230.287
0.22,0.69,230.919
0.22,0.7,230.122
0.22,0.71,229.696
0.22,0.72,228.636
0.22,0.73,230.538
0.22,0.74,228.61
0.22,0.75,231.767
0.22,0.76,229.631
0.22,0.77,229.765
0.22,0.78,229.589
0.22,0.79,230.4
0.22,0.8,231.972
0.22,0.81,229.223
0.22,0.82,228.986
0.22,0.83,228.807
0.22,0.84,229.515
0.22,0.85,228.394
0.22,0.86,230.389
0.22,0.87,230.273
0.22,0.88,228.894
0.22,0.89,229.066
0.22,0.9,230.417
0.22,0.91,230.077
0.22,0.92,231.062
0.22,0.93,229.758
0.22,0.94,231.393
0.22,0.95,230.977
0.22,0.96,229.799
0.22,0.97,230.054
0.22,0.98,229.519
0.22,0.99,230.142
0.23,0,256.149
0.23,0.01,258.193
0.23,0.02,262.34
0.23,0.03,269.724
0.23,0.04,276.756
0.23,0.05,289.197
0.23,0.06,294.281
0.23,0.07,267.62
0.23,0.08,266.952
0.23,0.09,233.392
0.23,0.1,228.366
0.23,0.11,213.651
0.23,0.12,225.143
0.23,0.13,204.878
0.23,0.14,229.655
0.23,0.15,204.421
0.23,0.16,232.835
0.23,0.17,229.527
0.23,0.18,230.735
0.23,0.19,231.111
0.23,0.2,229.726
0.23,0.21,228.964
0.23,0.22,231.309
0.23,0.23,231.251
0.23,0.24,230.735
0.23,0.25,231.38
0.23,0.26,231.166
0.23,0.27,231.762
0.23,0.28,229.453
0.23,0.29,230.347
0.23,0.3,232.956
0.23,0.31,230.014
0.23,0.32,232.157
0.23,0.33,229.382
0.23,0.34,230.222
0.23,0.35,230.389
0.23,0.36,230.563
0.23,0.37,231.219
0.23,0.38,231.907
0.23,0.39,230.388
0.23,0.4,229.85
0.23,0.41,230.3
0.23,0.42,232.414
