pmax_AM,pmax_LM,sum_negll
0.28,0.3,314.942
0.28,0.31,314.069
0.28,0.32,313.257
0.28,0.33,314.61
0.28,0.34,314.038
0.28,0.35,314.736
0.28,0.36,312.775
0.28,0.37,314.602
0.28,0.38,314.861
0.28,0.39,314.345
0.28,0.4,314.051
0.28,0.41,315.137
0.28,0.42,315.37
0.28,0.43,315.392
0.28,0.44,313.88
0.28,0.45,315.236
0.28,0.46,313.408
0.28,0.47,315.097
0.28,0.48,313.533
0.28,0.49,313.26
0.28,0.5,313.034
0.28,0.51,313.594
0.28,0.52,315.973
0.28,0.53,317.014
0.28,0.54,316.232
0.28,0.55,312.94
0.28,0.56,313.981
0.28,0.57,313.716
0.28,0.58,313.003
0.28,0.59,314.741
0.28,0.6,313.768
0.28,0.61,314.018
0.28,0.62,314.723
0.28,0.63,314.01
0.28,0.64,316.408
0.28,0.65,314.012
0.28,0.66,314.777
0.28,0.67,313.649
0.28,0.68,313.524
0.28,0.69,314.464
0.28,0.7,314.632
0.28,0.71,313.057
0.28,0.72,315.119
0.28,0.73,314.597
0.28,0.74,313.948
0.28,0.75,313.316
0.28,0.76,315.142
0.28,0.77,313.417
0.28,0.78,313.512
0.28,0.79,315.3
0.28,0.8,314.871
0.28,0.81,314.329
0.28,0.82,313.886
0.28,0.83,315.439
0.28,0.84,314.107
0.28,0.85,314.678
0.28,0.86,315.545
0.28,0.87,315.059
0.28,0.88,314.461
0.28,0.89,314
0.28,0.9,315.529
0.28,0.91,313.831
0.28,0.92,314.979
0.28,0.93,313.434
0.28,0.94,313.399
0.28,0.95,315.513
0.28,0.96,312.339
0.28,0.97,313.652
0.28,0.98,313.757
0.28,0.99,315.353
0.29,0,336.64
0.29,0.01,342.978
0.29,0.02,348.923
0.29,0.03,358.677
0.29,0.04,357.002
0.29,0.05,377.583
0.29,0.06,384.899
0.29,0.07,331.268
0.29,0.08,302.582
0.29,0.09,293.398
0.29,0.1,274.948
0.29,0.11,284.624
0.29,0.12,261.953
0.29,0.13,311.043
0.29,0.14,301.609
0.29,0.15,290.101
0.29,0.16,314.415
0.29,0.17,301.436
0.29,0.18,308.318
0.29,0.19,314.376
0.29,0.2,314.408
0.29,0.21,313.301
0.29,0.22,313.144
0.29,0.23,312.875
0.29,0.24,316.296
0.29,0.25,314.418
0.29,0.26,315.866
0.29,0.27,314.334
0.29,0.28,314.55
0.29,0.29,314.849
0.29,0.3,315.553
0.29,0.31,315.548
0.29,0.32,313.793
0.29,0.33,314.973
0.29,0.34,314.172
0.29,0.35,314.087
0.29,0.36,316.232
0.29,0.37,316.895
0.29,0.38,313.699
0.29,0.39,315.402
0.29,0.4,313.348
0.29,0.41,314.942
0.29,0.42,314.385
0.29,0.43,313.901
0.29,0.44,315.718
0.29,0.45,314.238
0.29,0.46,314.588
0.29,0.47,315.175
0.29,0.48,312.776
0.29,0.49,315.423
0.29,0.5,316.536
0.29,0.51,314.529
0.29,0.52,314.955
0.29,0.53,314.115
0.29,0.54,315.79
0.29,0.55,313.418
0.29,0.56,312.899
0.29,0.57,314.857
0.29,0.58,313.965
0.29,0.59,315.138
0.29,0.6,314.33
0.29,0.61,314.075
0.29,0.62,313.677
0.29,0.63,313.406
0.29,0.64,314.165
0.29,0.65,315.592
0.29,0.66,315.633
0.29,0.67,314.191
0.29,0.68,312.959
0.29,0.69,315.423
0.29,0.7,313.63
0.29,0.71,315.313
0.29,0.72,313.228
0.29,0.73,315.571
0.29,0.74,314.931
0.29,0.75,314.743
0.29,0.76,316.507
0.29,0.77,314.472
0.29,0.78,313.936
0.29,0.79,313.264
0.29,0.8,313.009
0.29,0.81,314.604
0.29,0.82,315.293
0.29,0.83,316.006
0.29,0.84,315.73
0.29,0.85,312.361
0.29,0.86,314.365
0.29,0.87,313.702
0.29,0.88,315.443
0.29,0.89,313.039
0.29,0.9,314.358
0.29,0.91,313.455
0.29,0.92,312.963
0.29,0.93,316.003
0.29,0.94,314.65
0.29,0.95,314.763
0.29,0.96,314.068
0.29,0.97,315.048
0.29,0.98,312.134
0.29,0.99,314.9
0.3,0,337.13
0.3,0.01,341.587
0.3,0.02,348.363
0.3,0.03,359.127
0.3,0.04,362.958
0.3,0.05,371.106
0.3,0.06,379.928
0.3,0.07,354.435
0.3,0.08,295.845
0.3,0.09,279.402
0.3,0.1,265.901
0.3,0.11,275.193
0.3,0.12,285.907
0.3,0.13,297.636
0.3,0.14,296.107
0.3,0.15,267.437
0.3,0.16,315.245
0.3,0.17,299.527
0.3,0.18,296.377
0.3,0.19,314.516
0.3,0.2,314.492
0.3,0.21,314.787
0.3,0.22,315.675
0.3,0.23,313.613
0.3,0.24,312.697
0.3,0.25,316.821
0.3,0.26,314.929
0.3,0.27,316.166
0.3,0.28,314.791
0.3,0.29,313.554
0.3,0.3,313.095
0.3,0.31,314.636
0.3,0.32,314.504
0.3,0.33,313.15
0.3,0.34,313.984
0.3,0.35,315.071
0.3,0.36,315.835
0.3,0.37,314.989
0.3,0.38,314.387
0.3,0.39,316.032
0.3,0.4,312.544
0.3,0.41,313.72
0.3,0.42,314.077
0.3,0.43,313.887
0.3,0.44,315.369
0.3,0.45,316.122
0.3,0.46,313.158
0.3,0.47,313.184
0.3,0.48,314.353
0.3,0.49,313.619
0.3,0.5,314.687
0.3,0.51,315.662
0.3,0.52,315.339
0.3,0.53,315.347
0.3,0.54,313.224
0.3,0.55,315.378
0.3,0.56,315.56
0.3,0.57,311.807
0.3,0.58,314.411
0.3,0.59,312.602
0.3,0.6,315.498
0.3,0.61,313.945
0.3,0.62,317.314
0.3,0.63,312.694
0.3,0.64,314.556
0.3,0.65,314.397
0.3,0.66,313.1
0.3,0.67,314.851
0.3,0.68,314.914
0.3,0.69,316.505
0.3,0.7,315.614
0.3,0.71,314.618
0.3,0.72,314.566
0.3,0.73,314.854
0.3,0.74,314.375
0.3,0.75,315.017
0.3,0.76,313.429
0.3,0.77,313.743
0.3,0.78,316.286
0.3,0.79,315.258
0.3,0.8,312.874
0.3,0.81,314.462
0.3,0.82,315.058
0.3,0.83,312.449
0.3,0.84,316.94
0.3,0.85,313.765
0.3,0.86,312.929
0.3,0.87,314.317
0.3,0.88,315.141
0.3,0.89,316.158
0.3,0.9,315.977
0.3,0.91,316.623
0.3,0.92,315.716
0.3,0.93,313.682
0.3,0.94,312.341
0.3,0.95,313.074
0.3,0.96,313.378
0.3,0.97,314.407
0.3,0.98,314.474
0.3,0.99,313.873
0.31,0,338.058
0.31,0.01,343.265
0.31,0.02,347.963
0.31,0.03,362.114
0.31,0.04,361.87
0.31,0.05,369.147
0.31,0.06,380.311
0.31,0.07,351.097
0.31,0.08,287.781
0.31,0.09,277.889
0.31,0.1,262.698
0.31,0.11,272.497
0.31,0.12,275.4
0.31,0.13,268.446
0.31,0.14,301.921
0.31,0.15,265.183
0.31,0.16,298.306
0.31,0.17,285.333
0.31,0.18,314.958
0.31,0.19,313.972
0.31,0.2,315.517
0.31,0.21,314.853
0.31,0.22,314.294
0.31,0.23,313.998
0.31,0.24,314.094
0.31,0.25,313.105
0.31,0.26,311.44
0.31,0.27,314.126
0.31,0.28,315.777
0.31,0.29,318.129
0.31,0.3,315.819
0.31,0.31,314.118
0.31,0.32,312.754
0.31,0.33,314.562
0.31,0.34,314.537
0.31,0.35,313.794
0.31,0.36,316.234
0.31,0.37,312.98
0.31,0.38,315.651
0.31,0.39,313.715
0.31,0.4,313.089
0.31,0.41,315.751
0.31,0.42,314.556
0.31,0.43,313.349
0.31,0.44,315.283
0.31,0.45,316.498
0.31,0.46,314.418
0.31,0.47,314.368
0.31,0.48,315.97
0.31,0.49,314.294
0.31,0.5,316.187
0.31,0.51,314.521
0.31,0.52,314.18
0.31,0.53,313.904
0.31,0.54,313.215
0.31,0.55,314.629
0.31,0.56,315.343
0.31,0.57,313.909
0.31,0.58,313.861
0.31,0.59,313.071
0.31,0.6,315.025
0.31,0.61,315.124
0.31,0.62,314.864
0.31,0.63,314.624
0.31,0.64,314.358
0.31,0.65,313.95
0.31,0.66,314.534
0.31,0.67,315.985
0.31,0.68,315.422
0.31,0.69,314.646
0.31,0.7,314.988
0.31,0.71,314.588
0.31,0.72,314.221
0.31,0.73,316.777
0.31,0.74,315.009
0.31,0.75,313.981
0.31,0.76,316.138
0.31,0.77,314.079
0.31,0.78,314.882
0.31,0.79,316.656
0.31,0.8,312.664
0.31,0.81,315.922
0.31,0.82,313.741
0.31,0.83,312.446
0.31,0.84,314.401
0.31,0.85,314.342
0.31,0.86,313.517
0.31,0.87,314.07
0.31,0.88,314.045
0.31,0.89,315.208
0.31,0.9,314.384
0.31,0.91,315.846
0.31,0.92,313.979
0.31,0.93,314.967
0.31,0.94,314.646
0.31,0.95,313.747
0.31,0.96,312.988
0.31,0.97,314.108
0.31,0.98,315.762
0.31,0.99,314.265
0.32,0,337.831
0.32,0.01,342.855
0.32,0.02,352.697
0.32,0.03,358.193
0.32,0.04,360.264
0.32,0.05,367.655
0.32,0.06,371.988
0.32,0.07,346.859
0.32,0.08,301.267
0.32,0.09,274.564
0.32,0.1,264.252
0.32,0.11,268.1
0.32,0.12,297.545
0.32,0.13,292.703
0.32,0.14,314.32
0.32,0.15,300.362
0.32,0.16,319.666
0.32,0.17,315.442
0.32,0.18,314.952
0.32,0.19,313.381
0.32,0.2,313.897
0.32,0.21,316.219
0.32,0.22,315.732
0.32,0.23,312.721
0.32,0.24,314.742
0.32,0.25,315.571
0.32,0.26,314.819
0.32,0.27,314.221
0.32,0.28,314.007
0.32,0.29,313.282
0.32,0.3,314.758
0.32,0.31,314.544
0.32,0.32,314.858
0.32,0.33,315.789
0.32,0.34,314.759
0.32,0.35,316.437
0.32,0.36,316.236
0.32,0.37,315.632
0.32,0.38,315.467
0.32,0.39,314.578
0.32,0.4,315.759
0.32,0.41,316.459
0.32,0.42,314.188
0.32,0.43,316.188
0.32,0.44,314.258
0.32,0.45,315.624
0.32,0.46,315.331
0.32,0.47,313.829
0.32,0.48,313.089
0.32,0.49,315.744
0.32,0.5,316.744
0.32,0.51,314.635
0.32,0.52,314.121
0.32,0.53,314.18
0.32,0.54,314.57
0.32,0.55,312.856
0.32,0.56,313.628
0.32,0.57,313.693
0.32,0.58,316.97
0.32,0.59,315.074
0.32,0.6,312.79
0.32,0.61,314.852
0.32,0.62,315.523
0.32,0.63,314.651
0.32,0.64,314.599
0.32,0.65,314.06
0.32,0.66,316.171
0.32,0.67,314.186
0.32,0.68,314.579
0.32,0.69,316.267
0.32,0.7,312.882
0.32,0.71,316.246
0.32,0.72,314.106
0.32,0.73,316.803
0.32,0.74,313.868
0.32,0.75,316.212
0.32,0.76,313.817
0.32,0.77,317.025
0.32,0.78,314.858
0.32,0.79,314.766
0.32,0.8,315.031
0.32,0.81,315.685
0.32,0.82,315.171
0.32,0.83,315.493
0.32,0.84,316.141
0.32,0.85,315.971
0.32,0.86,314.177
0.32,0.87,316.686
0.32,0.88,313.869
0.32,0.89,315.463
0.32,0.9,314.71
0.32,0.91,315.975
0.32,0.92,317.592
0.32,0.93,314.251
0.32,0.94,315.35
0.32,0.95,311.498
0.32,0.96,315.525
0.32,0.97,315.458
0.32,0.98,314.019
0.32,0.99,315.008
0.33,0,339.244
0.33,0.01,340.3
0.33,0.02,354.708
0.33,0.03,362.675
0.33,0.04,366.451
0.33,0.05,377.788
0.33,0.06,371.94
0.33,0.07,344.351
0.33,0.08,311.517
0.33,0.09,295.194
0.33,0.1,274.761
0.33,0.11,289.024
0.33,0.12,262.132
0.33,0.13,260.261
0.33,0.14,283.685
0.33,0.15,299.383
0.33,0.16,303.298
0.33,0.17,283.4
0.33,0.18,314.644
0.33,0.19,313.814
0.33,0.2,315.194
0.33,0.21,315.586
0.33,0.22,315.906
0.33,0.23,314.318
0.33,0.24,315.925
0.33,0.25,314.925
0.33,0.26,313.652
0.33,0.27,314.572
0.33,0.28,315.008
0.33,0.29,317.514
0.33,0.3,314.975
0.33,0.31,313.343
0.33,0.32,314.799
0.33,0.33,314.445
0.33,0.34,314.921
0.33,0.35,315.552
0.33,0.36,314.234
0.33,0.37,317.004
0.33,0.38,314.425
0.33,0.39,314.854
0.33,0.4,315.497
0.33,0.41,313.662
0.33,0.42,315.459
0.33,0.43,315.185
0.33,0.44,314.559
0.33,0.45,315.018
0.33,0.46,314.264
0.33,0.47,313.231
0.33,0.48,315.923
0.33,0.49,315.399
0.33,0.5,315.523
0.33,0.51,315.091
0.33,0.52,315.3
0.33,0.53,313.449
0.33,0.54,318.22
0.33,0.55,315.268
0.33,0.56,314.054
0.33,0.57,315.104
0.33,0.58,315.583
0.33,0.59,316.839
0.33,0.6,314.755
0.33,0.61,314.953
0.33,0.62,314.997
0.33,0.63,317.053
0.33,0.64,314.793
0.33,0.65,315.378
0.33,0.66,316.552
0.33,0.67,314.877
0.33,0.68,314.371
0.33,0.69,314.827
0.33,0.7,315.299
0.33,0.71,315.632
0.33,0.72,316.03
0.33,0.73,313.4
0.33,0.74,315.724
0.33,0.75,315.06
0.33,0.76,315.382
0.33,0.77,314.4
0.33,0.78,316.089
0.33,0.79,313.801
0.33,0.8,314.154
0.33,0.81,317.028
0.33,0.82,313.302
0.33,0.83,313.904
0.33,0.84,314.11
0.33,0.85,314.315
0.33,0.86,313.771
0.33,0.87,314.534
0.33,0.88,314.415
0.33,0.89,315.811
0.33,0.9,313.878
0.33,0.91,314.51
0.33,0.92,315.85
0.33,0.93,314.175
0.33,0.94,314.494
0.33,0.95,315.742
0.33,0.96,314.455
0.33,0.97,314.772
0.33,0.98,314.82
0.33,0.99,315.251
0.34,0,339.181
0.34,0.01,344.454
0.34,0.02,351.586
0.34,0.03,353.618
0.34,0.04,359.242
0.34,0.05,383.315
0.34,0.06,371.677
0.34,0.07,341.213
0.34,0.08,312.973
0.34,0.09,278.368
0.34,0.1,271.951
0.34,0.11,261.642
0.34,0.12,283.725
0.34,0.13,276.699
0.34,0.14,283.616
0.34,0.15,314.821
0.34,0.16,301.115
0.34,0.17,300.393
0.34,0.18,315.673
0.34,0.19,313.952
0.34,0.2,315.897
0.34,0.21,314.015
0.34,0.22,315.071
0.34,0.23,316.201
0.34,0.24,315.186
0.34,0.25,315.221
0.34,0.26,315.727
0.34,0.27,315.813
0.34,0.28,316.742
0.34,0.29,314.665
0.34,0.3,316.707
0.34,0.31,315.221
0.34,0.32,314.383
0.34,0.33,315.137
0.34,0.34,313.758
0.34,0.35,314.715
0.34,0.36,314.159
0.34,0.37,314.972
0.34,0.38,317.627
0.34,0.39,315.025
0.34,0.4,314.574
0.34,0.41,314.582
0.34,0.42,314.976
0.34,0.43,316.143
0.34,0.44,317.674
0.34,0.45,314.145
0.34,0.46,315.284
0.34,0.47,315.999
0.34,0.48,314.983
0.34,0.49,315.754
0.34,0.5,315.355
0.34,0.51,314.726
0.34,0.52,315.274
0.34,0.53,316.274
0.34,0.54,314.604
0.34,0.55,316.287
0.34,0.56,315.246
0.34,0.57,317.124
0.34,0.58,316.036
0.34,0.59,312.942
0.34,0.6,313.709
0.34,0.61,315.669
0.34,0.62,314.746
0.34,0.63,315.467
0.34,0.64,316.59
0.34,0.65,315.766
0.34,0.66,314.504
0.34,0.67,314.899
0.34,0.68,315.506
0.34,0.69,315.705
0.34,0.7,315.6
0.34,0.71,316.296
0.34,0.72,316.64
0.34,0.73,315.448
0.34,0.74,316.5
0.34,0.75,315.14
0.34,0.76,314.519
0.34,0.77,314.097
0.34,0.78,314.33
0.34,0.79,313.896
0.34,0.8,312.815
0.34,0.81,315.489
0.34,0.82,315.329
0.34,0.83,317.377
0.34,0.84,315.897
0.34,0.85,316.117
0.34,0.86,315.654
0.34,0.87,313.899
0.34,0.88,313.779
0.34,0.89,315.677
0.34,0.9,315.296
0.34,0.91,314.785
0.34,0.92,315.499
0.34,0.93,316.295
0.34,0.94,317.558
0.34,0.95,315.635
0.34,0.96,316.273
0.34,0.97,312.457
0.34,0.98,316.559
0.34,0.99,315.461
0.35,0,339.509
0.35,0.01,344.211
0.35,0.02,350.16
0.35,0.03,363.316
0.35,0.04,367.893
0.35,0.05,378.048
0.35,0.06,372.448
0.35,0.07,350.608
0.35,0.08,285.934
0.35,0.09,273.363
0.35,0.1,268.793
0.35,0.11,268.739
0.35,0.12,273.233
0.35,0.13,274.052
0.35,0.14,302.239
0.35,0.15,298.757
0.35,0.16,316.023
0.35,0.17,316.679
0.35,0.18,286.075
0.35,0.19,286.224
0.35,0.2,315.957
0.35,0.21,317.469
0.35,0.22,314.96
0.35,0.23,315.616
0.35,0.24,315.293
0.35,0.25,317.096
0.35,0.26,315.72
0.35,0.27,315.796
0.35,0.28,315.644
0.35,0.29,315.746
0.35,0.3,316.249
0.35,0.31,313.91
0.35,0.32,315.006
0.35,0.33,316.684
0.35,0.34,314.051
0.35,0.35,316.956
0.35,0.36,316.056
0.35,0.37,315.177
0.35,0.38,316.685
0.35,0.39,315.47
0.35,0.4,314.479
0.35,0.41,313.72
0.35,0.42,313.286
0.35,0.43,316.124
0.35,0.44,317.149
0.35,0.45,312.602
0.35,0.46,314.998
0.35,0.47,314.978
0.35,0.48,315.425
0.35,0.49,315.085
0.35,0.5,314.397
0.35,0.51,316.769
0.35,0.52,316.214
0.35,0.53,316.184
0.35,0.54,314.076
0.35,0.55,314.264
0.35,0.56,316.412
0.35,0.57,315.556
0.35,0.58,314.547
0.35,0.59,315.532
0.35,0.6,314.231
0.35,0.61,314.151
0.35,0.62,314.975
0.35,0.63,314.308
0.35,0.64,317.557
0.35,0.65,314.754
0.35,0.66,315.132
0.35,0.67,315.655
0.35,0.68,315.298
0.35,0.69,316.74
0.35,0.7,315.05
0.35,0.71,315.726
0.35,0.72,317.088
0.35,0.73,315.165
0.35,0.74,314.816
0.35,0.75,316.164
0.35,0.76,313.166
0.35,0.77,318.146
0.35,0.78,315.085
0.35,0.79,315.278
0.35,0.8,316.128
0.35,0.81,317.059
0.35,0.82,315.295
0.35,0.83,311.995
0.35,0.84,316.088
0.35,0.85,313.595
0.35,0.86,314.305
0.35,0.87,315.344
0.35,0.88,315.967
0.35,0.89,314.412
0.35,0.9,314.072
0.35,0.91,314.385
0.35,0.92,315.466
0.35,0.93,313.149
0.35,0.94,316.095
0.35,0.95,317.581
0.35,0.96,314.264
0.35,0.97,318.837
0.35,0.98,311.649
0.35,0.99,314.434
0.36,0,339.669
0.36,0.01,344.483
0.36,0.02,348.256
0.36,0.03,363.694
0.36,0.04,364.505
0.36,0.05,370.72
0.36,0.06,363.375
0.36,0.07,332.744
0.36,0.08,303.17
0.36,0.09,288.332
0.36,0.1,263.693
0.36,0.11,262.207
0.36,0.12,268.902
0.36,0.13,268.631
0.36,0.14,315.694
0.36,0.15,315.125
0.36,0.16,280.486
0.36,0.17,312.329
0.36,0.18,300.488
0.36,0.19,303.842
0.36,0.2,316.951
0.36,0.21,316.161
0.36,0.22,315.251
0.36,0.23,315.251
0.36,0.24,316.667
0.36,0.25,317.107
0.36,0.26,315.966
0.36,0.27,313.672
0.36,0.28,315.914
0.36,0.29,316.552
0.36,0.3,317.438
0.36,0.31,314.728
0.36,0.32,315.068
0.36,0.33,316.907
0.36,0.34,316.012
0.36,0.35,315.949
0.36,0.36,314.553
0.36,0.37,314.965
0.36,0.38,315.259
0.36,0.39,316.777
0.36,0.4,314.608
0.36,0.41,316.839
0.36,0.42,315.058
0.36,0.43,316.875
0.36,0.44,315.196
0.36,0.45,315.175
0.36,0.46,315.574
0.36,0.47,312.69
0.36,0.48,314.948
0.36,0.49,314.539
0.36,0.5,316.454
0.36,0.51,315.382
0.36,0.52,317.309
0.36,0.53,316.079
0.36,0.54,317.177
0.36,0.55,316.271
0.36,0.56,317.677
0.36,0.57,313.299
0.36,0.58,315.633
0.36,0.59,316.226
0.36,0.6,316.406
0.36,0.61,314.375
0.36,0.62,315.905
0.36,0.63,315.923
0.36,0.64,316.617
0.36,0.65,314.43
0.36,0.66,316.527
0.36,0.67,314.703
0.36,0.68,314.868
0.36,0.69,315.314
0.36,0.7,314.657
0.36,0.71,313.752
0.36,0.72,317.161
0.36,0.73,314.934
0.36,0.74,316.755
0.36,0.75,316.683
0.36,0.76,316.667
0.36,0.77,318.414
0.36,0.78,315.557
0.36,0.79,315.796
0.36,0.8,313.95
0.36,0.81,315.907
0.36,0.82,317.84
0.36,0.83,316.107
0.36,0.84,315.842
0.36,0.85,315.798
0.36,0.86,313.085
0.36,0.87,315.396
0.36,0.88,316.832
0.36,0.89,316.56
0.36,0.9,314.97
0.36,0.91,315.786
0.36,0.92,313.961
0.36,0.93,314.783
0.36,0.94,316.179
0.36,0.95,314.792
0.36,0.96,314.709
0.36,0.97,316.488
0.36,0.98,313.134
0.36,0.99,315.096
0.37,0,344.027
0.37,0.01,345.602
0.37,0.02,353.636
0.37,0.03,366.437
0.37,0.04,363.566
0.37,0.05,366.799
0.37,0.06,341.121
0.37,0.07,321.968
0.37,0.08,292.384
0.37,0.09,268.956
0.37,0.1,270.517
0.37,0.11,261.544
0.37,0.12,259.518
0.37,0.13,299.443
0.37,0.14,296.8
0.37,0.15,319.05
0.37,0.16,305.136
0.37,0.17,316.723
0.37,0.18,314.719
0.37,0.19,314.722
0.37,0.2,315.622
0.37,0.21,317.121
0.37,0.22,314.808
0.37,0.23,316.055
0.37,0.24,317.017
0.37,0.25,314.765
0.37,0.26,314.483
0.37,0.27,315.463
0.37,0.28,315.958
0.37,0.29,314.861
0.37,0.3,315.456
0.37,0.31,312.997
0.37,0.32,316.12
0.37,0.33,315.365
0.37,0.34,315.369
0.37,0.35,315.414
0.37,0.36,315.82
0.37,0.37,314.584
0.37,0.38,316.069
0.37,0.39,318.421
0.37,0.4,316.604
0.37,0.41,315.444
0.37,0.42,316.358
0.37,0.43,315.908
0.37,0.44,316.04
0.37,0.45,315.801
0.37,0.46,316.462
0.37,0.47,316.936
0.37,0.48,314.715
0.37,0.49,314.708
0.37,0.5,314.238
0.37,0.51,315.872
0.37,0.52,317.969
0.37,0.53,316.499
0.37,0.54,314.38
0.37,0.55,314.599
0.37,0.56,314.683
0.37,0.57,316.862
0.37,0.58,313.945
0.37,0.59,313.57
0.37,0.6,315.369
0.37,0.61,313.598
0.37,0.62,317.171
0.37,0.63,314.86
0.37,0.64,316.225
0.37,0.65,314.09
0.37,0.66,316.303
0.37,0.67,316.562
0.37,0.68,314.253
0.37,0.69,315.428
0.37,0.7,317.763
0.37,0.71,317.352
0.37,0.72,316.052
0.37,0.73,316.857
0.37,0.74,316.481
0.37,0.75,314.197
0.37,0.76,316.489
0.37,0.77,318.305
0.37,0.78,316.261
0.37,0.79,315.615
0.37,0.8,316.242
0.37,0.81,314.236
0.37,0.82,314.917
0.37,0.83,315.124
0.37,0.84,316.211
0.37,0.85,314.747
0.37,0.86,315.694
0.37,0.87,316.455
0.37,0.88,316.352
0.37,0.89,315.422
0.37,0.9,314.078
0.37,0.91,314.356
0.37,0.92,314.933
0.37,0.93,313.981
0.37,0.94,313.65
0.37,0.95,314.948
0.37,0.96,315.773
0.37,0.97,317.2
0.37,0.98,317.735
0.37,0.99,316.585
0.38,0,340.408
0.38,0.01,345.454
0.38,0.02,350.819
0.38,0.03,360.436
0.38,0.04,365.705
0.38,0.05,369.013
0.38,0.06,383.465
0.38,0.07,326.291
0.38,0.08,295.11
0.38,0.09,281.943
0.38,0.1,270.689
0.38,0.11,267.854
0.38,0.12,267.882
0.38,0.13,275.636
0.38,0.14,285.016
0.38,0.15,297.294
0.38,0.16,288.157
0.38,0.17,315.685
0.38,0.18,317.997
0.38,0.19,315.817
0.38,0.2,316.561
0.38,0.21,316.939
0.38,0.22,315.185
0.38,0.23,315.008
0.38,0.24,316.283
0.38,0.25,316.298
0.38,0.26,317.773
0.38,0.27,315.026
0.38,0.28,316.008
0.38,0.29,314.439
0.38,0.3,315.347
0.38,0.31,315.233
0.38,0.32,315.116
0.38,0.33,316.13
0.38,0.34,315.296
0.38,0.35,316.663
0.38,0.36,316.656
0.38,0.37,315.293
0.38,0.38,314.945
0.38,0.39,312.91
0.38,0.4,315.509
0.38,0.41,315.35
0.38,0.42,315.608
0.38,0.43,314.718
0.38,0.44,316.471
0.38,0.45,317.137
0.38,0.46,315.444
0.38,0.47,315.79
0.38,0.48,314.918
0.38,0.49,316.823
0.38,0.5,316.147
0.38,0.51,314.138
0.38,0.52,316.341
0.38,0.53,315.648
0.38,0.54,316.57
0.38,0.55,313.946
0.38,0.56,316.605
0.38,0.57,316.623
0.38,0.58,315.401
0.38,0.59,316.808
0.38,0.6,316.156
0.38,0.61,317.196
0.38,0.62,317.225
0.38,0.63,316.732
0.38,0.64,315.467
0.38,0.65,316.056
0.38,0.66,314.663
0.38,0.67,317.121
0.38,0.68,314.73
0.38,0.69,314.439
0.38,0.7,315.501
0.38,0.71,315.729
0.38,0.72,315.536
0.38,0.73,315.343
0.38,0.74,317.696
0.38,0.75,314.989
0.38,0.76,317.159
0.38,0.77,315.749
0.38,0.78,317.256
0.38,0.79,317.004
0.38,0.8,315.332
0.38,0.81,313.593
0.38,0.82,316.894
0.38,0.83,318.961
0.38,0.84,314.737
0.38,0.85,315.72
0.38,0.86,317.436
0.38,0.87,314.47
0.38,0.88,315.198
0.38,0.89,314.537
0.38,0.9,316.879
0.38,0.91,314.627
0.38,0.92,313.988
0.38,0.93,316.279
0.38,0.94,314.303
0.38,0.95,315.347
0.38,0.96,315.785
0.38,0.97,319.868
0.38,0.98,315.284
0.38,0.99,314.666
0.39,0,340.661
0.39,0.01,346.986
0.39,0.02,358.039
0.39,0.03,359.522
0.39,0.04,363.572
0.39,0.05,365.801
0.39,0.06,379.265
0.39,0.07,337.626
0.39,0.08,302.152
0.39,0.09,289.395
0.39,0.1,272.504
0.39,0.11,264.238
0.39,0.12,268.646
0.39,0.13,313.86
0.39,0.14,267.634
0.39,0.15,280.388
0.39,0.16,299.767
0.39,0.17,301.563
0.39,0.18,317.475
0.39,0.19,315.965
0.39,0.2,319.019
0.39,0.21,315.005
0.39,0.22,318.131
0.39,0.23,317.704
0.39,0.24,318.896
0.39,0.25,317.928
0.39,0.26,315.318
0.39,0.27,315.13
0.39,0.28,316.929
0.39,0.29,316.076
0.39,0.3,316.153
0.39,0.31,315.65
0.39,0.32,317.324
0.39,0.33,315.333
0.39,0.34,318.56
0.39,0.35,315.121
0.39,0.36,315.62
0.39,0.37,318.339
0.39,0.38,315.389
0.39,0.39,314.688
0.39,0.4,315.181
0.39,0.41,316.26
0.39,0.42,316.943
0.39,0.43,314.914
0.39,0.44,315.893
0.39,0.45,315.896
0.39,0.46,314.503
0.39,0.47,316.089
0.39,0.48,314.596
0.39,0.49,316.224
0.39,0.5,315.349
0.39,0.51,316.442
0.39,0.52,316.549
0.39,0.53,314.001
0.39,0.54,315.187
0.39,0.55,316.99
0.39,0.56,318.33
0.39,0.57,316.773
0.39,0.58,317.282
0.39,0.59,315.475
0.39,0.6,316.816
0.39,0.61,319.082
0.39,0.62,316.972
0.39,0.63,318.432
0.39,0.64,313.804
0.39,0.65,315.744
0.39,0.66,313.865
0.39,0.67,316.76
0.39,0.68,317.045
0.39,0.69,316.555
0.39,0.7,318.278
0.39,0.71,317.583
0.39,0.72,315.9
0.39,0.73,315.508
0.39,0.74,317.559
0.39,0.75,317.856
0.39,0.76,314.37
0.39,0.77,315
0.39,0.78,316.979
0.39,0.79,314.372
0.39,0.8,314.499
0.39,0.81,315.313
0.39,0.82,316.266
0.39,0.83,316.014
0.39,0.84,317.571
0.39,0.85,315.71
0.39,0.86,315.736
0.39,0.87,314.884
0.39,0.88,314.619
0.39,0.89,314.551
0.39,0.9,315.499
0.39,0.91,315.471
0.39,0.92,315.619
0.39,0.93,315.515
0.39,0.94,314
0.39,0.95,316.511
0.39,0.96,317.604
